name,text,price,label
Chicken Apple Sausage,,3.35,0
Chile Chicken,Crispy fried boneless chicken tossed with chile sauce.,9.95,0
Honey Mustard Dipping Sauce,,0.75,0
Chicken Tikka,Chunks of boneless chicken breast marinated in yogurt and freshly ground spices with saffron. All appetizers are served with tamarind (Indian sweet and sour sauce) and jalapeÃ±o mint sauce.,8.99,0
Cobb Salad,"Mixed greens with sliced grilled chicken breast, avocado slices, chopped bacon, tomato, and a hard boiled egg. Served with a cup of soup and your choice of dressing.",12.95,0
146. Pico de Gallo / Chimol,,4.5,0
Spring Rolls,Four piece,4.5,0
102. Gulab Jamun,Milk balls mildly deep fried and soaked in sugary syrup.,5,0
Breakfast CrunchwrapÂ®,"A warm flour tortilla layered with a crispy hashbrown, fluffy eggs, bacon, shredded cheddar cheese and creamy jalapeÃ±o sauce wrapped in our signature crunchwrap fold and grilled to perfection.",3.19,1
French Fries,,3.85,0
Coleslaw,,1.95,0
Hibachi Chicken and Shrimp,"Served with onions, broccoli and zucchini.",8.99,1
Tenders Combo,"4 or 5 Extra Crispyâ¢ Tenders, 1 side of your choice, a biscuit, your choice of a dipping sauce, and a medium drink.",0,0
Burrito,"Choice of ground beef or shredded chicken, steak or grilled chicken.",3,0
Water,,1,0
Cheesy Mozzarella Sticks,Breaded and fried mozzarella cheese served with tomato sauce.,6.99,0
In-House Turkey Salad,"Smoked turkey, lettuce, tomato, onion, cucumber, lime zest, mozzarella cheese and olive oil.",8.5,0
Arnold Palmer,,3,0
Chicken Velvet Corn Soup,Chicken breast with creamy corn in a hearty delightful broth. Serves two.,4.95,0
Prime Time Special,"14"" LG Cheese Pizza, Any 16"" Hoagie, 8 pieces of Bread Sticks, French Fries and a 2 liter soda.",31.99,0
Oreo Cookie Shake,,0,0
2 Piece Garlic Bread,,1.5,0
Cheese Fries,,4.95,0
Nacho Fries BellGrandeÂ®,Just like the Nacho Fries Supreme... only more.,3.99,0
Chicken & Waffle Sandwich Combo,"A Chicken & Waffle Sandwich, a side of your choice, a side of Mrs. Butterworth'sÂ® syrup, and a medium drink",7.99,0
Smoked Pork Sausage Link,2 pieces.,4.99,0
G12. Yuki Maki Roll,Raw yellowtail and avocado topped with 3 pieces of raw salmon and spicy creamy sauce.,12.95,0
Chocolate Overload Cake,"If youâre looking for vanilla, youâve made a wrong turn. Because this is a rich chocolate cake made with cocoa, bittersweet chocolate chips and then drizzled with chocolate buttercream icing. Thatâs some chocolatey chocolate chocolateness. Thatâs what that is.",2.19,0
Side of Turkey Bacon,,5,0
Unsweetened Ice Tea,,3.95,0
Collard Greens,,0,0
Chicken Ye Won Ton Soup,"A unique, full-bodied soup of chopped chicken, mushrooms, ribbons of whipped eggs poured over crisped won tons.",0,0
Onions Rings,A large order served with chipotle sauce.,6.99,0
10 Pieces Mediterranean Wings,"Sauteed garlic, cilantro, lemon and olive oil.",11.99,0
Spinach Mango Salad,"Spinach, feta cheese, Craisins, almonds, and mango with balsamic vinaigrette.",13.95,0
Turkey Breast Chopped Salad Combo,Get flavor without the flab when you try this American classic. Dive into tender turkey breast piled sky high with crisp veggies. Served with your choice of drink and a side.,10.28,0
Sante Fe Eggrolls,"Mesquite chicken paired with dry roasted corn, black beans, peppers, onion, cheddar and Monterrey jack cheese in a flaky eggroll wrapper. Served with southwest aioli and fresh pico de Gallo.",9.95,0
Mini French Pastries,"An assortment of mini pastries, tarts and cakes.",3.99,0
Catering Large Kale Caesar Salad,"Hard-boiled egg, Parmesan, garlic yogurt Caesar dressing, croutons.",60,0
Sauteed Shanghai Bok Choy Tips,,16,0
Mochi Ice Cream,Two pieces.,3.5,0
Churros,With dulce de leche.,7,0
152. Lobster Bisque Soup,Maine lobster and basil oil.,12,0
A27. Golden Chicken Wings,8 pieces.,4.95,0
Chocolate Chip Cookie,,0.79,0
Shrimp Caesar Salad,Served with fresh pita bread and Nick's house dressing.,11.25,0
Mocha Blended,Certified organic by Groundworks.,3.25,0
Deviled Eggs,,1.5,0
Side Garden Salad,,3.59,0
A8. Canh Ga Chien Khoal Tay Chien,Fried chicken wings and french fries.,8.95,0
Capri Toscano,"Sliced seasonal tomato, fresh mozzarella and balsamic vinaigrette.",6.99,0
Bottled Beverage,,1.8,0
2 Cookies,Freshly baked cookies including chocolate chip and oatmeal raisin.,1.5,0
520. Futomaki,"Crab, asparagus, tomago, cucumber, kampyo, spinach and roe.",9,0
Seafood Pancake,Korean styled pancake made with scallions and seafood,7.99,0
Oshinko,Pickled radish.,3.5,0
Receive a Free Homemade Spanish Fruit Juice With Every 4 Empanadas Special,Includes your choice of four empanadas and one of our homemade Spanish fruit juices.,14.76,1
Mixed Greens,"Choice of dressing: House, Bleu Cheese, Thousand Island, Ranch, or Creamy Garlic. Add French Bleu Cheese Crumbles, Anchoives, or Bacon for an additional charge.",7,0
Ginger Ice Cream,,2.95,0
Poland Spring,,0,0
Grilled Veggie Quesadillas,"Quesadilla with a mix of zucchini, squash, and carrots, shredded cheese, and garlic sauce. Served with sour cream and pico de gallo.",6.49,0
Kesari,3 pieces.,2.99,0
12 oz. Coke,,1.5,0
Cannoli,,4,0
Crab Cakes,Lump meat served with spicy aioli and avocado relish.,13.95,0
X2 Energy Raspberry,,2.89,0
Pestopia Shrimp Pizza,Sauteed shrimp and tomatoes with pesto sauce.,0,1
Affogato,,6.43,0
Floats,,3.49,0
California Cobb Salad,"Mixed greens with grape tomatoes, black olives, avocado, blue cheese, crumbled bacon, grilled chicken, and sliced egg served with lime vinaigrette.",16,0
Lunch Vegetable Chicken,Served with fried rice and spring roll or soup.,5.95,1
Rollatini di Melanzane,"Thinly sliced eggplant rolled with ricotta cheese and spinach inside, oven baked, in a bed on tomato sauce topped with mozzarella cheese.",11,0
Grilled Chicken Mango Salad,"Mixed greens, avocado and pine nuts in a citrus vinaigrette.",10.95,0
Apple Pie with Blueberry,,5.5,0
Bone-In Wings Lightly Breaded,"Bone-in with your choice of sauce, ranch or blue cheese and celery.",0,0
Caribbean Chicken Soup,"The Pollo Tropical's homemade recipe. A steaming hot bowl of chicken soup stocked with corn, yuca, pumpkin, and plantains, along with our tender chicken. A perfect addition to your meal!",0,0
Apple Juice,,1.95,0
Grilled Tofu,,2.5,0
Chips and Guacamole,Nacho chips served with a side of premium guacamole.,1.49,0
Iced Tea,"Brewed fresh daily, our Iced Tea pairs seamlessly with many menu favorites. Also available in unsweetened iced tea.",0,0
French Fries,,0,0
Orange Juice,,1.75,0
Mac 13,"Chefâs protein choice nestled in jumbo macaroni, savory bread crumbs and queso.",6,0
All American Breakfast Bowl,"Bacon, breakfast sausage and cheese. Served with a base of home-fries and scrambled eggs. Available Saturday and Sunday only.",9.95,0
Grilled Chicken,,4.99,0
Tofu Teriyaki,Served with rice.,15,0
14. French Fries,,0,0
Starbucks Frappuccino Chilled Coffee Drink,,3,0
Small Greek Fries,,3.5,0
1/2 Pollo Ccon Arroz y Ensalada,Half chicken with rice and salad.,10,1
Spicy Burger Deluxe,"Pepperjack cheese, jalapenos and chipotle mayo. With lettuce, tomatoes. Served with fries or onion rings, and pickels.",9.75,1
Traditional Black Iced Tea,Fresh brewed.,4.75,0
Peppadew Poppers,"Pimento cheese stuffed sweet peppers, wrapped in Applewood bacon, breaded and fried. Served with ranch dressing.",10,0
Meatball,An easy ride into the throes of meatball heaven. Enjoy an over-sized meatball smothered in marinara and covered with our whole milk mozzarella cheese.,3.29,0
Ground Beef,,4.5,0
Chips,,1.35,0
Lox Wrap,"Crispy fresh romaine lettuce, smoked salmon, tomato, onion, capers and house dressing.",16.43,1
Quart of Hot and Sour Soup,,5.75,0
Egg Drop Soup,,0,0
Turkey Breast Chopped Salad,Get flavor without the flab when you try this American classic. Dive into tender turkey breast piled sky high with crisp veggies.,8.69,0
Soda,,1.2,0
Nacho Fries BellGrandeÂ®,Just like the Nacho Fries Supreme... only more.,3.99,0
14233. Fiesta Platter,"Cheese quesadilla, flautas, wings, crab cake and tamale. Served with guacamole, pico and sour cream.",19.44,0
Side of Shrimp,,6,0
Buffalo Chicken Nachos,"Cheddar cheese, nacho cheese, jalapenos and ranch.",10.25,0
Shrimp Tempura Appetizer,4 pieces of delectable shrimp on a bed of vegetable tempura.,8,0
Sauteed Spinach,,4.25,0
Jumbo Breakfast Platter - Bacon,"Breakfast doesnât come shaped in a bar. Or in a fancy juice. Real breakfast is served on a platterâa jumbo platter with tasty scrambled eggs, hash browns, eight mini pancakes, and your choice of country grilled sausage or three slices of bacon. Checkmate, fancy juice.",3.79,0
Vitamin Water XXX,,2.89,0
Fat Free Milk,,1.99,0
Summer Salad,,6.99,0
Greek Salad,"Feta, grape leaves, Greek olive, peppers, onions and tomatoes.",9.29,0
L13. Chicken with Cashew Nuts Lunch,"Served with choice of rice and choice of soda, cheese wonton, or egg roll.",7.25,1
BBQ Spareribs,,0,0
Coca Cola,None,0,0
1. Salkogi Sullungtang,U.S. wagyu ox bone soup with prime beef and brisket.,12.99,0
3 pc. Tenders Fill Up,"3 Extra Crispyâ¢ Tenders, 1 side of your choice, a biscuit, a cookie, your choice of a dipping sauce, and a medium drink.",5,0
Wedge Salad,"Iceberg lettuce, bacon, blue cheese, and caramel cashews with blue cheese dressing.",12,0
Shrimp Egg Foo Young,Served with white rice and gravy.,7.25,1
Canned Soda and Bottled Water,,1.49,0
Double Ham Breakfast SOURDOUGH KINGâ¢,"Introducing theÂ Double HamÂ Breakfast Sourdough King, made with double the serving ofÂ black forest ham, two helpings of melted American cheese and piled high with two fluffy eggs; all on our sourdough bun.",3.89,0
Kid's Mini Corn Dogs,"Served with your choice of veggies, fruit or all natural-cut french fries, and milk or soft drink.",4.49,0
Onion Pakora,Vegetable fritters cooked golden brown. Served with sweet and sour sauce.,4.95,0
Gravy,Our signature brown gravy,0,0
Homemade Stuffed Cabbage,,1.99,0
Cinnabon DelightsÂ® 4 Pack,"Warm donut holes filled with CinnabonÂ® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",1.89,0
Onion Rings,,0,0
"Sausage, Egg & Cheese Biscuit","Four words: Sausage. Egg. Cheese. Biscuit. Yeah, finally, youâll want to eat your words. Because this buttermilk biscuit is topped with a freshly cracked egg, American cheese and sausage. Scratch that, itâs one word: Incredible.",3.19,0
Chocolate Cake,,4,0
Iced Tea,,0,0
A12. Beef Negimaki,Grilled beef rolled and scallion.,8,0
Make Roll Inside Out,,1.29,0
Popcorn Shrimp with Fries,,9.95,0
Catering Classic Caesar Salad,With shaved Parmesan and housemade garlic butter croutons. Serves 8-10.,33.99,0
Catering - Shrimp Fried Rice,Choice of: Serves 6 or Serves 10.,0,0
20 oz. Brewed Sweet Lipton Tea,,2,0
Nashville Hot Tenders Combo,"3 pc. or 5 pc. Tenders with Nashville Hot, a side of your choice, a biscuit, and a medium drink",0,0
Soda,,0,0
Tater Tots,,6.5,0
Chicken Noodle Soup,,3.77,0
Small Greek Salad,,2.99,0
Jajik,"Cold yogurt, mixed with kribies, dill, garlic and herbs.",6.5,0
Black Eyed Peas,Vegetarian.,0,0
Cappuccino,,0,0
Chips and Salsa,Nacho chips and salsa.,1.49,0
Seasoned Rice,Flavorful seasoned rice.,1.39,0
Seasoned Chicken Quesadilla,,8.75,0
1 Egg Beater,,3.45,0
Chargrilled Eel,,15,0
Double Chocolate Cake,,5.95,0
Spicy Shrimp Cucumber Roll,,5,0
Perrier Water,,1.5,0
Tuna Fish and Provolone Cold Sub,"Served with lettuce, tomatoes and red onions.",0,1
Shrimp Egg Foo Young,With white rice.,7.95,1
84. Bean Curd with Broccoli,With white rice.,0,0
Strawberry SkittlesÂ® Freeze,,2.49,0
Cucumber Salad,Sesame vinaigrette dressing.,6.5,0
Cappuccino,,3.99,0
Buffalo Chicken Salad,Buffalo chicken over our garden salad.,9.95,0
Chocolate Milk,,1.49,0
PepsiÂ®,,1.99,0
115. Vegetable Lettuce Wrap,,11,0
Hummus,,3.95,0
Guacamole,,1.19,0
Shrimp Fried Rice,"Prepared with peas, carrots, scallions, and eggs.",15.5,0
Triple WHOPPERÂ® with Bacon & Cheese Meal,"Our Triple WHOPPERÂ® Sandwich includes three 4.4 oz* savory flame-grilled beef patties topped with thick-cut smoked bacon, American cheese, juicy tomatoes, fresh lettuce, creamy mayonnaise, ketchup, crunchy pickles, and sliced white onions on a soft sesame seed bun. Meal comes in medium and large sizes. Your choice of a side of piping hot, thick cut French Fries or golden Onion Rings and a fountain drink of your choice to make it a meal. *Based on preÂ­-cooked patty weight.",0,1
12 KrystalsÂ® + 12 ChiksÂ®,12 classic KrystalsÂ® and 12 original ChiksÂ®.,23.98,0
Red's Chili Chiliâ¢,,0,0
101. Hot Dynasty House Special Stir-Fried,Includes premium jasmine rice.,12.95,0
Cheesesteak and French Fries Lunch,,7.99,1
Corn Egg Flower Soup with Chicken,,6,0
Warm Grilled Lamb Salad,Served with roasted pumpkin and spiced couscous.,13,0
23.5 oz. Arizona Green Iced Tea,,2.49,0
Cappuccino,,1.95,0
PLANTAIN CHIPS LIME,NET WT 2.5 OZ,1.99,0
Bottled NestlÃ©Â® Pure LifeÂ® Purified Water,,1.99,0
Make Any Sub A Signature Wrap,,8.49,1
Buttermilk Ranch,,0.25,0
Chips & Salsa,"Charge for chips and salsa applies to dine in orders with no entr?e, otherwise complementary",6,0
3 Chorizo Street Tacos,"House-made chorizo with onions, pickled radishes and cilantro. Served in crunchy flour tortillas.",12.95,1
White Chocolate Mocha,,0,0
10. Boneless Spare Ribs,,0,0
Potato Skins,,6.49,0
Cheese Crispy,"Flour tortillas, fried flat and topped with melted cheese.",7.5,0
2 pc. Breast & Wing Combo,"A breast & wing, available in Original RecipeÂ®, Extra Crispyâ¢, or Kentucky GrilledÂ®, a side of your choice, a biscuit, and a medium drink",6.39,1
Side Order of Meatballs,,4.5,0
Malai Kofta,"Croquettes made with homemade cheese, potatoes, nuts and raisins simmered in a mild creamy sauce.",12.99,1
Dwali,5 delightful Middle Eastern-style stuffed grape leaves filled with our seasoned rice and steamed.,5,0
Cheese Fries,,2.25,0
Cheese Sticks,,0,0
Crab Salad,"Crab, cucumber, caviar with Japanese mayonnaise.",5.5,0
Hand Cut French Fries,"hand-cut daily, fried in peanut oil.",2.75,0
Grilled Onions,,0.75,0
House-Made Ginger Beer,Freshly juiced ginger root and lemon juice mixed with pure cane sugar. Made in-house fresh every day.,4.95,0
Caesar Salad,"Fresh romaine lettuce, tomatoes, homemade croutons and Parmesan cheese.",0,0
Honey BBQ Sauce,,0.25,0
Garden Salad,"Lettuce, cheddar, grape tomatoes, red onions, green peppers and black olives.",0,0
Latte,,0,0
Cinnamon Sticks,,6.99,0
Beef and Cheese Tostadas a la Carte,,0,0
Mixed Rice,,5.5,0
Grilled Honey Dijon Chicken Skewers,Honey mustard dipping sauce.,8,0
Build Your Own Sampler Pick 4â¢,Pick four and make it your own. Served with your choice of dipping sauces.,10.99,0
Soda Can,,1.95,0
Spicy Italian Chopped Salad,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire.",7.19,0
Sauteed Broccoli Rabe,,10,0
Snickers Chaos,,5.5,0
Harry's Burger,"Made with 100% Certified Angus and flame-broiled medium well, unless otherwise specified. 1/2 lb. burger served on a bun with bacon, cheddar cheese and BBQ sauce.  Served with choice of fries.",8.95,1
RODEOÂ® Crispy Chicken Sandwich Meal,"The RODEOÂ® Crispy Chicken Sandwich is made with our breaded 100% white meat seasoned chicken filet, topped with 3 half-strips of thick-cut smoked bacon, crispy onion rings, tangy BBQ sauce, creamy mayonnaise and American Cheese all on our potato bun. Meal comes in medium and large sizes. Your choice of  a side of piping hot, thick cut French Fries or golden Onion Rings and a fountain drink of your choice to make it a meal.",0,1
Spicy Italian Chopped Salad Combo,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire. Served with your choice of drink and a side.",11.49,0
Chicken Tenders,Six pieces.,6.95,0
Basmati Rice,An aromatic variety of slender-grained rice broiled to perfection.,1.95,0
Wings,"Now crispier than ever. Served with your choice of dipping sauce: sweet mango habanero, BBQ, ranch or kicker hot sauce.",0,0
Black Bean Soup,Topped with sour cream and accompanied by a warm baguette.,7,0
Sausage Breakfast Jack Combo,"The name speaks for itself. This is breakfast, Jack-style. Think Sausage, a freshly cracked egg, and American cheeseâ all on a bun. Now, try to think of something else. Thatâs right. You canât. Served with Hot Coffee & a Hash Brown.",3.79,1
Thai Seafood Soup,"Shrimp, scallop, squid and vegetable. Spicy.",6,0
Green Machine Smoothie,"Spinach, ginger, honey, apple and lemon juice.",7.25,0
Glass - Dr. Pepper,,2.25,0
Spicy Italian Chopped Salad,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire.",6.69,0
X2 Energy Strawberry Kiwi,,3.59,0
Chocolate Chip Cookie,4.5 oz.,2.79,0
Lemonade,,2,0
Hot Hazelnut Coffee,,0,0
Pancakes,Includes 3 pancakes.,0.89,0
Crab Rangoon Dinner,Served with sweet chili sauce.,8,0
Supreme Croissant,"This breakfast croissant is more than good. Heck, itâs more than great. This flaky piece of heaven is supreme. Because itâs got grilled bacon, ham, a freshly cracked egg, and American cheese. And when you take a bite, youâre supreme, too. Those are the rules.",4.29,0
Shrimp Scampi,Gulf shrimp sauteed with leeks and tomatoes in a garlic scampi sauce.,11.95,0
Nacho Cheese DoritosÂ® Locos Tacos,"A crunchy taco shell made from Nacho Cheese DoritosÂ® is filled with seasoned beef, crispy lettuce, and pico de gallo.",1.89,1
Spicy Italian Chopped Salad,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire.",6.49,0
Side of Tater Tots Breakfast,,4.49,0
Loaded Fries,"Chicken or Steak , green paper, onions , mushroom and cheese",9.99,0
Bottle snapple tea,"Mango,peach & lemon.",2,0
French Fries,,2.99,0
Edamame,,5,0
Brew Box - Smooth Blend,"A smooth, easy to love Latin American blend with flavor and personality, balanced from start to finish. 96oz; Serves 8 to 12. 5 cal. The calorie value is for 12 oz. serving of coffee and does not include the addition of sugar, artificial sweeteners or creamers.",18.38,0
Hummus Delight,"Chick-pea puree with tahina sauce, garlic and lemon juice. Served with pita bread.",0,0
Thai Crunch Salad,"Crisp veggies and cilantro with chicken and the crunch of peanuts, wontons and rice sticks. Tossed in Thai peanut dressing.",0,0
Cold Brew,,3.95,0
Tempura,Shrimp and mixed vegetables deep fried in a lacy batter.,7.95,0
Mexican Pizza,"A fresh fried Mexican pizza shell layered with refried beans and seasoned beef, another Mexican pizza shell and then topped with our Mexican pizza sauce, three-cheese blend and ripe tomatoes.",3.99,1
Boston Roll,"Breaded shrimp, grilled fresh water eel, spicy crab, cream cheese, topped with squid salad, tempura crunch, shichimi pepper and Thai chili sauce.",12.79,0
2 Liter Soda,,3.5,0
Refried Beans,,1.99,0
1 lb. Morcilla Estilo Boricua,Black pudding Boricual style.,8,0
Cinna-Knots,Served with vanilla icing.,0,0
Egg Flour Soup,,0,0
Zeppoli,,2,0
Sweet and Sour Ribs,,8.95,0
Crispy Fries,,2.5,0
Tuna Chopped Salad,"Our tasty tuna sandwich is simply sumptuous. Flaked tuna, mixed with mayo, and your choice of veggies, this local favorite can be build to suit your craving.",7.59,0
Caramel Apple Empanada,A warm empanada filled with sweet caramel apple filling.,1,0
2 For $5.00 Sides,,5,0
Honey BBQ Sauce,,0.15,0
Sweet Onion Chicken Teriyaki Chopped Salad,This gourmet specialty is a flavorful blend of tender teriyaki glazed chicken strips and our own fat-free sweet onion sauce.,8.99,0
Caesar Salad,Grilled Caesar salad topped with fresh grated Parmesan cheese and garlic tortilla strips.,3.5,0
French Fries Cheese,,3.5,0
Satay Chicken (6),Chicken skewers seasoned with a hint of turmeric and lemongrass served with traditional peanuts sauce,8.95,0
Pintos N Cheese,Refried beans topped with our famous red sauce and three-cheese blend.,1.49,0
59 oz. Large Orange Juice,,5.99,0
Godzilla Roll,"Tempura shrimp, cream cheese, avocado, cucumber, spicy tuna on top with a special spicy mayo. Spicy.",9.49,0
Cheese Quesadilla,"An extra flour tortilla filled with melty three-cheese blend, and creamy jalapeÃ±o sauce folded and grilled to perfection.",3.19,0
Avocado and Turkey Hoagie,"Lettuce, tomatoes, red onions, pickles, mayo and olives.",0,1
Tahini Short Rib Tacos,"with coconut rice by Francesco Peluffo. Hormone-free beef boneless short rib, organic carrots, celery, organic onions, greens, cucumber, radishes, tahini, fresh lemons, chili garlic sauce, mayonnaise, corn tortillas, kosher salt, pepper, extra virgin olive oil. Gluten-free, dairy-free, nut-free, hormone-free, soy-free, low sugar.Calories	683 Rooted's meals arrive chilled with heating instructions. Enjoy your food on your schedule.",15.5,1
Sausage & Egg CROISSAN'WICHÂ®,"Our grab-and-go Sausage & Egg CROISSANâWICHÂ®is now made with 100% butter for a soft, flaky croissant piled high with savory sizzling sausage an fluffy eggs.",2.69,0
Seviche,"Fresh blue marlin marinated in lime juice with onions, tomatoes, fresh chiles and herbs.",8,0
BBQ Chicken Hot Sub,,5.99,1
Bottled Water,,1,0
28 oz. Gatorade,,3.95,0
Chicken Nuggets,,0,0
Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,1.49,0
White Rice,,0,0
Box of Coffee,"Includes cups, stirrers, cream and sugar.",14.99,0
Shrimp Mona Lisa,Breaded shrimp topped with mozzarella cheese simmered in a brown marsala wine sauce with mushrooms. Served with a small Gino's salad or side of pasta in tomato sauce.,18,1
Jumbo Shrimp with Broccoli,,21.95,1
Protein Pancake Breakfast,,5,0
Mixed Vegetable Soup with Seafood,,14.95,0
Quesadilla Starter,"Cheese and mild chilies are layered in a flour tortilla, grilled crisp and sliced into wedges. Served with sour cream, guacamole, jalapeno peppers, lettuce and diced tomatoes.",0,0
Saratoga Sparkling Water,"Bottled in Saratoga Springs, NY.",2.75,0
Side of Giardiniera Peppers,,0.99,0
Tempura Cheesecake,Deep fried Japanese cheesecake.,7,0
Roasted Red Potatoes Breakfast,,3,0
Red Skinned Potatoes,,2.99,0
17. Popcorn Shrimp,,8.95,0
Chicken Quesadilla,Filled with pico de gallo and Mexican cheese. Served with salsa and sour cream.,10.99,0
3. Chef Salad,,0,0
Ice Cream,,4,0
Caprese Salad,"Pearls of mozzarella, quinoa, basil, cherry tomatoes ad basil goddess dressing.",16,0
Side Veggie Sausage,,4.71,0
Deep River Chips,,0,0
Buffalo Chicken Hooters Nachos,"Tortilla chips smothered in original Buffalo chicken, diced tomatoes, shredded lettuce, jalapenos, sour cream and guacamole.",8.39,0
Chicken with Broccoli Lunch Special,Served with choice of rice and spring roll.,5.95,1
Tomato Bisque,Vegetarian and gluten free.,0,0
Chicken Caesar Salad,,0,0
Corn Cake,,3.99,0
BKÂ® Joe Coffee,Our BKÂ® Joe blend is made with 100% Arabica beans and freshly brewed to deliver perfectly balanced flavor in every cup.,0.5,0
Rice,,4.99,0
J2. Pennywort and Mung Bean Juice,,4.95,1
21. Egg Drop Soup,,0,0
Hot Chocolate,Belgian chocolate with steamed milk.,5.29,0
Falafel,,0,0
3 Chicken Tacos,"With onions, cilantro and lemon.",7.5,1
2 Vegetable Samosas,Crispy fried turnovers filled with mildly spiced potatoes and green peas.,4.5,0
Side of Sauteed Shrimp,,3.25,0
Wild Alaska Coho Salmon Burrito,"Fresh guacamole, fire-roasted corn, Mexican rice, creamy chipotle sauce, cilantro, onion and cabbage. Served on a flour tortilla with chips.",10.79,1
PLANTERS HONEY ROASTED CASHEWS,NET WT 3 OZ (85g),2.15,0
Kid's Liv's Chicken Fingers,6 tenders breaded in-house. Served with Jason's BBQ or honey mustard-have them grilled as well.,9,0
Asparagus and Mushrooms,,4.49,0
Ketchup,,0,0
Mooncake Scallops,Large scallops sauteed in our Chinois gourmet spicy sauce. Spicy.,16.5,1
Strawberry Shake,Cool down with our creamy Hand Spun Shake. Velvety vanilla soft serve and your choice of flavor are blended to perfection just for you.,3.29,0
Margherita Pizza,,0,1
Small Caesar,,4,0
Refried Beans,Good for 5 people.,25,0
Premium Hot Coffee,Rainforest alliance certifiedâ¢ coffee.,1.49,1
Turkey Kidswichâ¢,"With American cheese on white 3.5"" toasted baguette. Include drink and snack.",5,0
Meat Lovers Pizza,"Pepperoni, sausage, ground beef, ham and bacon.",0,1
Soft Drinks,20 oz. bottle.,2.99,0
4 pc. Tenders Waffle Basket,4 Extra Crispy Tenders and 2 Belgian style waffles with 2 sides of Mrs. Butterworth'sÂ® syrup.,7.49,0
Cashew Nut Tofu,Served with choice of rice.,10.99,0
10 Wings,,10.99,0
Large Beverage,Select an ice-cold beverage,1.89,0
Rose Black Tea,Hot or cold.,3.85,0
Apple Salad,"Spinach, dried cranberries, onions, walnuts & balsamic dressing",0,0
A3. Egg Rolls (6 pcs),"The crispy roll stuffed with mixed vegetable and glass noodle, served with sweet & sour sauce.",7.5,0
Beer-Battered Onion Rings,,3.59,0
Jalapeno Poppers,,4.9,0
"147.	Bottled Water",,1,0
Tropical Beet,"Pineapple, orange, lemon, beet, carrot",0,0
Small Soft Drink,,1.25,0
Kung Pao Bean Curd,Served with white rice. Hot and spicy.,0,0
34. Eggplant Parm,,13.95,0
Garlic Bread,,2,0
Avocado Seafood Salad,Spicy seafood salad with avocado.,7.95,0
Rolled Chicken Tacos Party Pack,"Served with 6 Rolled Chicken Tacos, 6 Crunchy Tacos and three dipping sauces",11.49,0
Moo Yang,"The most beloved appetizer from the streets of Thailand, grilled Thai style marinated pork chop sirlions with ginger, cherry wine. Served with mixed greens.",9.6,0
Caesar Salad,"Fresh romaine lettuce, shredded cheese, tortilla strips, salsa fresca and Caesar dressing. Served in a tostada shell.",5.79,0
Chips,,1.09,0
Chin Chin Chinese Chicken Salad,"Shredded iceberg lettuce, chicken breast, 
scallions, carrots, toasted almonds, crispy rice 
noodles and wonton crisps tossed with our 
signature house-made red ginger dressing.",17.95,0
Guacamole,,0,0
Bottle Soda 20 oz.,,1.5,0
Nachos con Chorizo,"Served with beans, cheese, sour cream, jalapenos and guacamole.",8.5,0
Potato Croqtots,India pale ale five cheese dipping sauce.,10,0
BKÂ® Joe Coffee,Our BKÂ® Joe blend is made with 100% Arabica beans and freshly brewed to deliver perfectly balanced flavor in every cup.,0.5,0
3 oz. Turkey,,2.95,0
Chicken & Bacon Ranch Chopped Salad,"Saddle and and try the fresh toasted SUBWAY Chicken & Bacon Ranch Melt sandwich. Stuffed with melted Monterey cheddar cheese,tender allwhite meat chicken, crispy bacon, ranch dressing and your choice of crisp veggies.",7.99,0
Tea,,2.39,0
Brunswick Stew,"Bowl. Chefâs daily soup available in fall, winter.",5.95,0
Thin Cut Fries,,0,0
Steamed Milk,,0,0
010999. Kale Salad,"Kale, roasted sweet potatoes, roasted red beets, roasted Brussel sprouts, candied pecans, blue cheese and balsamic vinaigrette.",9.99,0
Bread Pudding with Creme Anglaise,Custard vanilla bean cream sauce and powdered sugar.,9.25,0
1% Chocolate Milk,,1.5,0
SupremeÂ® Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco SupremesÂ®, Fiery DoritosÂ® Locos Tacos SupremesÂ®, Cool Ranch DoritosÂ® Locos Tacos SupremesÂ®, or Nacho Cheese DoritosÂ® Locos Tacos SupremesÂ®.",18.99,0
1 Skewer of Beef Kabob,,8.99,0
Chester Roll,"Breaded shrimp, cream cheese, avocado, topped with hot cheetos, cilantro, avocado and spicy mayo.",11.29,0
Lobster Bisque,Creamy lobster bisque topped with lobster morsels and chives.,10,0
Fresh Salad,"With your choice of lettuce, veggies and cheese. Served with dressing on the side.",0,0
2 Dough Knots,2 dough knots with mozzarella and garlic pesto.,1.95,0
Apple Fritters,,2.49,0
Mixed Vegetables in Garlic Sauce,With rice. Hot and spicy.,7.25,0
